code,name,entry_date,exit_date,entry_px,qty,cost,proceeds,pnl,ret,reason,partial_tp,hold_days,entry_r,regime_r,streak_r,capped,success
005250,녹십자홀딩스,2020-11-05,2020-11-13,38400.0,669,25719146.89344,23564756.5127424,-2154390.3806976005,-0.08376601252069933,STOP_INTRA,False,8,4.0,3.0,1,False,False
028670,팬오션,2020-11-12,2020-11-17,4510.0,2,9030.374353,8273.93590188,-756.4384511199987,-0.08376601252069918,STOP_INTRA,False,5,4.0,3.0,1,True,False
005930,삼성전자,2020-11-13,2020-12-01,63200.0,422,26701074.960559998,28232722.426589996,1531647.466029998,0.057362764169322226,BEAR_EXIT,False,18,4.0,3.0,1,False,False
011200,HMM,2020-11-05,2020-12-04,10150.0,2534,25749681.973015,32592232.37277,6842550.399755001,0.2657333945687491,MA20_EXIT,True,29,4.0,3.0,1,False,True
006650,대한유화,2020-10-05,2020-12-08,188500.0,169,31893139.753475,39682169.084025,7789029.330550004,0.24422271970577403,MA20_EXIT,True,64,5.0,3.0,2,False,True
011170,롯데케미칼,2020-11-09,2020-12-08,260034.0,1,260333.07810510002,263066.1746958,2733.0965906999772,0.010498460705007255,MA20_EXIT,False,29,4.0,3.0,1,True,False
068270,셀트리온,2020-12-04,2020-12-08,309362.0,105,32520370.3339515,29796268.58537994,-2724101.74857156,-0.08376601252069932,STOP_INTRA,False,4,5.0,3.0,2,True,False
018880,한온시스템,2020-11-19,2020-12-21,14407.0,1,14423.57021105,14504.11471665,80.54450559999896,0.0055842280670768485,MA20_EXIT,False,32,4.0,3.0,1,True,False
204320,HL만도,2020-11-13,2020-12-22,44700.0,192,8592271.04736,10050283.656,1458012.6086400002,0.16968885183015484,MA20_EXIT,True,39,4.0,3.0,1,True,True
003490,대한항공,2020-11-10,2020-12-23,18803.0,1266,23831976.858389694,25299632.8880541,1467656.0296644047,0.06158347829830735,MA20_EXIT,True,43,4.0,3.0,1,True,True
003090,대웅,2020-12-22,2020-12-23,77700.0,129,10034828.298495,9194250.745600201,-840577.552894799,-0.08376601252069922,STOP_INTRA,False,1,5.0,3.0,2,True,False
272210,한화시스템,2021-01-13,2021-01-27,16988.0,1,17007.5387482,16090.4243691,-917.1143791000013,-0.05392399174731056,MA20_EXIT,False,14,5.0,3.0,2,True,False
004020,현대제철,2020-12-09,2021-01-28,39950.0,373,14918488.7877025,15192130.4147475,273641.627045,0.018342449489291854,MA20_EXIT,True,50,4.0,3.0,1,True,True
000660,SK하이닉스,2020-12-09,2021-01-28,120500.0,228,27505599.2211,28188652.7304,683053.509300001,0.024833253179084327,MA20_EXIT,False,50,4.0,3.0,1,False,False
066970,엘앤에프,2020-12-01,2021-01-29,51744.0,542,28077504.2419872,40384253.185137,12306748.943149805,0.4383134924344967,MA20_EXIT,True,59,4.0,3.0,1,False,True
204320,HL만도,2020-12-23,2021-01-29,59000.0,1,59067.85885,72884.49754499999,13816.638694999994,0.23391128380134257,MA20_EXIT,True,37,5.0,3.0,2,True,True
011780,금호석유화학,2021-01-28,2021-01-29,277000.0,147,40765832.957849994,37351041.68388601,-3414791.273963988,-0.08376601252069903,STOP_INTRA,False,1,5.0,3.0,2,False,False
011790,SKC,2021-02-02,2021-02-08,126891.0,313,39762563.37298245,36431811.991626106,-3330751.3813563436,-0.0837660125206992,STOP_INTRA,False,6,5.0,3.0,2,False,False
009150,삼성전기,2020-11-13,2021-02-09,150500.0,177,26669138.270774998,36178030.00575,9508891.734975003,0.356550393133444,MA20_EXIT,True,88,4.0,3.0,1,False,True
036570,NC,2021-02-08,2021-02-22,1038000.0,30,31175815.671,28564341.905160002,-2611473.7658399977,-0.08376601252069925,STOP_INTRA,False,14,4.0,3.0,1,False,False
011070,LG이노텍,2020-12-23,2021-02-25,185000.0,186,34449576.6615,39223026.66105,4773449.99955,0.13856338632122264,MA20_EXIT,True,64,5.0,3.0,2,True,True
020150,롯데에너지머티리얼즈,2021-02-02,2021-02-25,75500.0,3,226760.50897499998,221943.76407000003,-4816.744904999941,-0.021241550950703594,MA20_EXIT,False,23,5.0,3.0,2,True,False
035720,카카오,2021-02-10,2021-02-25,98250.0,367,36099221.8211625,35106911.0545923,-992310.766570203,-0.02748842541498995,MA20_EXIT,False,15,5.0,3.0,2,True,False
161390,한국타이어앤테크놀로지,2021-02-08,2021-03-05,49950.0,105,5250782.249212501,5035610.873475,-215171.37573750038,-0.0409789180973504,MA20_EXIT,False,25,4.0,3.0,1,True,False
000660,SK하이닉스,2021-02-25,2021-03-05,148500.0,219,32558904.603224996,29831574.992571004,-2727329.6106539927,-0.08376601252069911,STOP_INTRA,False,8,4.0,3.0,1,False,False
006650,대한유화,2021-02-02,2021-03-05,309500.0,3,929567.9142749999,1021479.722775,91911.80850000016,0.09887584014954427,MA20_EXIT,True,31,5.0,3.0,2,True,True
010060,OCI홀딩스,2021-03-05,2021-03-08,109265.0,311,34020498.72446225,31170737.20234851,-2849761.5221137367,-0.08376601252069922,STOP_INTRA,False,3,4.0,3.0,1,False,False
003670,포스코퓨처엠,2020-12-09,2021-03-09,102262.0,269,27540116.875971697,38346355.77233715,10806238.896365456,0.39238173697780215,MA20_EXIT,True,90,4.0,3.0,1,False,True
011200,HMM,2021-02-22,2021-03-10,17300.0,1654,28647110.622130003,34219321.449975,5572210.827844996,0.19451214125380037,BEAR_EXIT,True,16,4.0,3.0,1,True,True
298050,HS효성첨단소재,2021-02-01,2021-03-11,276000.0,143,39513394.12019999,41918058.0819,2404663.9617000073,0.0608569325729145,MA20_EXIT,False,38,5.0,3.0,2,False,False
005490,POSCO홀딩스,2021-03-03,2021-03-22,299000.0,110,32927828.433499996,32518849.34925,-408979.08424999565,-0.012420469363048248,MA20_EXIT,False,19,4.0,3.0,1,False,False
001120,LX인터내셔널,2021-03-12,2021-03-24,29550.0,1340,39642542.489549994,37342586.68335,-2299955.8061999977,-0.05801736371491005,MA20_EXIT,False,12,5.0,3.0,2,False,False
028670,팬오션,2021-03-03,2021-03-31,5970.0,1518,9072883.188369,9550341.867231,477458.6788619999,0.0526248017249995,MA20_EXIT,False,28,4.0,3.0,1,True,False
139130,iM금융지주,2021-03-15,2021-04-05,8310.0,3437,28594319.9747205,27894701.874501,-699618.1002194993,-0.024467030544458257,MA20_EXIT,False,21,5.0,3.0,2,True,False
112040,위메이드,2021-04-02,2021-04-05,32381.0,1,32418.243007150002,29702.696057514,-2715.546949636002,-0.08376601252069937,STOP_INTRA,False,3,4.0,3.0,1,True,False
213420,덕산네오룩스,2021-03-22,2021-04-13,45500.0,713,32478812.591225,31492783.187505,-986029.4037199989,-0.03035915801880025,MA20_EXIT,False,22,4.0,3.0,1,False,False
014680,한솔케미칼,2021-04-01,2021-04-22,259500.0,124,32215009.526699997,31650417.1008,-564592.4258999974,-0.017525756912536675,MA20_EXIT,False,21,4.0,3.0,1,False,False
240810,원익IPS,2021-04-02,2021-04-28,56600.0,1,56665.09849,53641.394909999995,-3023.7035800000012,-0.05336095163645768,MA20_EXIT,False,26,4.0,3.0,1,True,False
298050,HS효성첨단소재,2021-03-15,2021-04-29,347500.0,114,39660563.19225,44783585.3862,5123022.193950005,0.12917169554846578,MA20_EXIT,True,45,5.0,3.0,2,False,True
064760,티씨케이,2021-04-01,2021-04-30,197400.0,74,14624400.93114,15641750.9916,1017350.0604599994,0.06956524682619564,MA20_EXIT,True,29,4.0,3.0,1,True,True
034220,LG디스플레이,2021-04-22,2021-04-30,24401.0,1297,31684497.05876455,30180150.3366027,-1504346.7221618518,-0.0474789522261241,MA20_EXIT,False,8,4.0,3.0,1,True,False
298020,효성티앤씨,2021-03-15,2021-05-04,514000.0,77,39623520.6367,56888793.11115,17265272.47445,0.4357329231986166,BEAR_EXIT,True,50,5.0,3.0,2,False,True
011200,HMM,2021-04-28,2021-05-04,39300.0,1,39345.200895,35893.8702,-3451.330695000004,-0.08771922919419126,STOP_GAP,False,6,4.0,3.0,1,True,False
047040,대우건설,2021-04-29,2021-05-04,7690.0,5614,43221313.884749,39294096.524046,-3927217.3607030064,-0.09086297957473147,STOP_GAP,False,5,5.0,3.0,2,False,False
042700,한미반도체,2021-04-05,2021-05-07,14800.0,1885,27930086.884700004,30446975.39715,2516888.5124499947,0.09011388052031935,MA20_EXIT,True,32,4.0,3.0,1,True,True
011780,금호석유화학,2021-05-06,2021-05-10,296000.0,117,34671831.994799994,31767510.881807998,-2904321.112991996,-0.08376601252069922,STOP_INTRA,False,4,4.0,3.0,1,False,False
011200,HMM,2021-05-07,2021-05-14,42600.0,717,30579330.41163,32813278.790085,2233948.378454998,0.07305419537915643,BEAR_EXIT,False,7,5.0,3.0,2,True,False
005490,POSCO홀딩스,2021-05-06,2021-05-17,395500.0,68,26924932.134099998,24669537.931835998,-2255394.2022639997,-0.08376601252069932,STOP_INTRA,False,11,4.0,3.0,1,True,False
001230,동국홀딩스,2021-04-07,2021-05-18,2991.0,1,2994.44009865,4497.70134645,1503.2612477999996,0.5020174718064065,MA20_EXIT,True,41,4.0,3.0,1,True,True
017670,SK텔레콤,2021-04-13,2021-05-18,51761.0,607,31455063.478889048,32265589.18048245,810525.7015934028,0.025767733774798584,MA20_EXIT,False,35,4.0,3.0,1,True,False
207940,삼성바이오로직스,2021-05-14,2021-05-18,1378884.0,23,31750808.238949798,29619520.98679305,-2131287.2521567494,-0.06712544877967001,BEAR_EXIT,False,4,4.0,3.0,1,True,False
206650,유바이오로직스,2021-05-10,2021-05-20,46100.0,689,31799432.099435,29135720.4720426,-2663711.6273924,-0.08376601252069932,STOP_INTRA,True,10,4.0,3.0,1,True,True
042660,한화오션,2021-04-30,2021-05-21,32604.0,1333,43511118.8209698,40972577.6469618,-2538541.174007997,-0.058342355765500786,MA20_EXIT,False,21,5.0,3.0,2,False,False
001120,LX인터내셔널,2021-05-04,2021-05-24,33250.0,1035,34453330.974562496,34312296.5443125,-141034.43024999648,-0.004093491870325244,MA20_EXIT,False,20,4.0,3.0,1,False,False
051600,한전KPS,2021-05-18,2021-05-24,40150.0,837,33644201.4233325,34633098.009225,988896.585892506,0.029392779262303995,BEAR_EXIT,False,6,4.0,3.0,1,False,False
138930,BNK금융지주,2021-04-30,2021-06-04,7670.0,506,3885483.755153,4000750.713531,115266.95837800018,0.02966605077813825,MA20_EXIT,False,35,5.0,3.0,2,True,False
034020,두산에너빌리티,2021-05-28,2021-06-09,17229.0,1,17248.81593435,23865.4354752,6616.619540849999,0.3835984780655808,BEAR_EXIT,True,12,4.0,3.0,1,True,True
052690,한전기술,2021-05-26,2021-06-14,54800.0,603,33082406.01666,31383805.40937,-1698600.6072899997,-0.05134453057720771,MA20_EXIT,False,19,4.0,3.0,1,False,False
051600,한전KPS,2021-05-26,2021-06-15,44700.0,739,33071293.249995,32088571.580227498,-982721.6697675027,-0.029715247672319294,MA20_EXIT,False,20,4.0,3.0,1,False,False
000720,현대건설,2021-05-27,2021-06-16,54778.0,353,19358874.0295951,18560575.707887247,-798298.3217078522,-0.041236815761466525,MA20_EXIT,False,20,4.0,3.0,1,True,False
012450,한화에어로스페이스,2021-05-25,2021-06-18,49862.0,663,33096528.2406759,31344791.76361845,-1751736.4770574495,-0.052928103646368296,MA20_EXIT,False,24,4.0,3.0,1,False,False
000150,두산,2021-05-20,2021-06-22,77700.0,531,41306153.693805,47807943.066135,6501789.372329995,0.1574048607993515,MA20_EXIT,True,33,5.0,3.0,2,False,True
003490,대한항공,2021-06-09,2021-06-22,34000.0,1,34039.10509999999,32404.188375,-1634.9167249999919,-0.04803054369957547,MA20_EXIT,False,13,5.0,3.0,2,True,False
035720,카카오,2021-06-14,2021-06-25,142500.0,220,31386057.202499997,33999471.495,2613414.2925000004,0.08326672814104964,BEAR_EXIT,False,11,4.0,3.0,1,True,False
028050,삼성E&A,2021-06-22,2021-06-28,26050.0,1335,34816748.4790125,33143502.395924997,-1673246.0830875002,-0.04805865441731675,BEAR_EXIT,False,6,4.0,3.0,1,False,False
120110,코오롱인더,2021-06-16,2021-06-28,67900.0,273,18558019.985505,20115223.975665,1557203.9901599996,0.08391002873023498,BEAR_EXIT,False,12,4.0,3.0,1,True,False
073240,금호타이어,2021-06-29,2021-07-02,8160.0,2237,18274914.746088,16744098.008652482,-1530816.737435516,-0.08376601252069911,STOP_INTRA,False,3,4.0,3.0,1,True,False
005850,에스엘,2021-06-04,2021-07-06,34000.0,117,3982575.2966999994,3983770.9188225,1195.6221225005575,0.00030021331259982994,MA20_EXIT,False,32,4.0,3.0,1,True,False
085660,차바이오텍,2021-06-22,2021-07-07,24925.0,523,13050768.09661625,13117280.26257675,66512.16596050002,0.005096417733278474,BEAR_EXIT,False,15,4.0,3.0,1,True,False
010950,S-Oil,2021-07-06,2021-07-08,110000.0,36,3964554.594,3632459.6642400003,-332094.92975999974,-0.08376601252069925,STOP_INTRA,False,2,4.0,3.0,1,True,False
028670,팬오션,2021-06-25,2021-07-13,8270.0,4108,34012234.229974,32357526.34374,-1654707.8862340003,-0.04865037312884768,MA20_EXIT,False,18,4.0,3.0,1,True,False
298020,효성티앤씨,2021-06-29,2021-07-19,896000.0,39,34984190.84159999,33829972.663499996,-1154218.1780999973,-0.03299256465087387,BEAR_EXIT,False,20,4.0,3.0,1,False,False
000720,현대건설,2021-07-02,2021-07-20,58378.0,286,16715311.028616201,15786853.9559874,-928457.0726288017,-0.05554530639838565,MA20_EXIT,False,18,4.0,3.0,1,True,False
213420,덕산네오룩스,2021-06-18,2021-07-21,55900.0,560,31340004.2956,32328412.4268,988408.1312000006,0.03153822577295463,MA20_EXIT,False,33,4.0,3.0,1,True,False
247540,에코프로비엠,2021-07-09,2021-07-21,56434.0,64,3615930.0841664,4315304.6509248,699374.5667583998,0.19341484776513052,BEAR_EXIT,True,12,4.0,3.0,1,True,True
067160,SOOP,2021-05-25,2021-07-22,98400.0,336,33100426.71936,39397111.93152,6296685.212159999,0.1902297292281477,MA20_EXIT,True,58,4.0,3.0,1,False,True
011790,SKC,2021-07-07,2021-07-22,150859.0,87,13139828.41165995,13086040.63087935,-53787.780780600384,-0.004093491870325375,MA20_EXIT,False,15,4.0,3.0,1,True,False
007390,네이처셀,2021-07-21,2021-07-23,38450.0,1119,43075035.8363325,39466811.845136695,-3608223.9911958054,-0.08376601252069944,STOP_INTRA,False,2,5.0,3.0,2,False,False
178920,PI첨단소재,2021-07-19,2021-07-26,58000.0,585,33969024.589499995,31496871.1005,-2472153.4889999963,-0.07277669932754419,MA20_EXIT,False,7,4.0,3.0,1,True,False
041510,에스엠,2021-06-15,2021-07-29,51000.0,628,32064837.0042,38508140.4129,6443303.4087000005,0.20094608333284297,MA20_EXIT,True,44,4.0,3.0,1,True,True
035420,NAVER,2021-07-13,2021-08-02,441000.0,73,32230026.77895,31224675.91815,-1005350.860799998,-0.03119298869018038,MA20_EXIT,False,20,4.0,3.0,1,True,False
047050,포스코인터내셔널,2021-07-23,2021-08-03,27200.0,1266,34474805.645279996,31586988.643948797,-2887817.001331199,-0.0837660125206993,STOP_INTRA,False,11,4.0,3.0,1,False,False
030200,KT,2021-07-22,2021-08-06,34900.0,507,17714651.099145,16883878.310909998,-830772.7882350013,-0.04689749651773264,MA20_EXIT,False,15,5.0,3.0,2,True,False
042700,한미반도체,2021-07-22,2021-08-11,19600.0,2250,44150721.615,40885361.5246875,-3265360.0903125033,-0.07395938210901433,MA20_EXIT,False,20,5.0,3.0,2,False,False
064350,현대로템,2021-08-06,2021-08-11,26600.0,634,16883796.58966,15469508.273133598,-1414288.3165264018,-0.08376601252069943,STOP_INTRA,False,5,4.0,3.0,1,True,False
010130,고려아연,2021-07-23,2021-08-12,539000.0,9,4856579.377649999,4657229.65845,-199349.71919999924,-0.041047351170127595,MA20_EXIT,False,20,4.0,3.0,1,True,False
041510,에스엠,2021-08-04,2021-08-12,71900.0,439,31600403.449615,28953363.6585954,-2647039.7910196,-0.0837660125206993,STOP_INTRA,False,8,4.0,3.0,1,True,False
344820,KCC글라스,2021-07-29,2021-08-13,71300.0,539,38474901.069605,36114019.270560004,-2360881.7990449965,-0.061361608046084946,MA20_EXIT,False,15,5.0,3.0,2,True,False
025900,동화기업,2021-08-12,2021-08-17,34525.0,938,32421696.975167498,29705860.700403303,-2715836.274764195,-0.08376601252069917,STOP_INTRA,False,5,4.0,3.0,1,False,False
214150,클래시스,2021-08-02,2021-08-27,23900.0,1307,31273227.580595,31210368.222667497,-62859.35792750493,-0.0020100054516441752,MA20_EXIT,False,25,4.0,3.0,1,True,False
041510,에스엠,2021-08-24,2021-08-30,72100.0,446,32193584.91349,29496856.676540405,-2696728.2369495966,-0.0837660125206992,STOP_INTRA,False,6,4.0,3.0,1,False,False
028300,HLB,2021-08-30,2021-08-31,52742.0,611,32262426.0001043,29559931.219831426,-2702494.780272875,-0.08376601252069941,STOP_INTRA,False,1,4.0,3.0,1,False,False
064550,바이오니아,2021-09-01,2021-09-03,89400.0,350,31325988.1935,28701935.07426,-2624053.119240001,-0.08376601252069935,STOP_INTRA,False,2,4.0,3.0,1,False,False
256840,한국비엔씨,2021-09-02,2021-09-06,40184.0,552,22207080.1304352,20346881.578180995,-1860198.5522542037,-0.08376601252069912,STOP_INTRA,False,4,4.0,3.0,1,True,False
263750,펄어비스,2021-08-26,2021-09-10,87900.0,361,31768396.444785003,29107284.5504286,-2661111.8943564035,-0.08376601252069941,STOP_INTRA,False,15,4.0,3.0,1,False,False
213420,덕산네오룩스,2021-08-11,2021-09-14,70200.0,462,32469702.12486,30862746.0603,-1606956.0645599999,-0.04949093953435609,MA20_EXIT,False,34,4.0,3.0,1,False,False
067630,HLB생명과학,2021-09-07,2021-09-14,19555.0,895,17521854.609008748,16054118.71644465,-1467735.8925640974,-0.08376601252069918,STOP_INTRA,False,7,4.0,3.0,1,True,False
067160,SOOP,2021-07-26,2021-09-15,127800.0,247,31602906.32499,37876607.707770005,6273701.382780004,0.19851659585558667,MA20_EXIT,True,51,4.0,3.0,1,True,True
089980,상아프론테크,2021-09-14,2021-09-17,76600.0,420,32209002.6258,29510982.908568002,-2698019.7172319964,-0.0837660125206992,STOP_INTRA,False,3,4.0,3.0,1,False,False
058470,리노공업,2021-09-13,2021-09-28,39866.0,2,79823.7037598,73137.190391208,-6686.513368592001,-0.08376601252069933,STOP_INTRA,False,15,4.0,3.0,1,True,False
278280,천보,2021-09-07,2021-09-30,262600.0,120,31548243.5268,31227667.074,-320576.4527999982,-0.010161467548190787,MA20_EXIT,False,23,4.0,3.0,1,False,False
247540,에코프로비엠,2021-09-10,2021-10-07,98956.0,293,29027455.5733162,30049131.728060998,1021676.1547447965,0.03519688979160761,MA20_EXIT,False,27,4.0,3.0,1,True,False
122870,와이지엔터테인먼트,2021-10-26,2021-11-17,70900.0,415,29457341.438525,28467827.2764,-989514.1621249989,-0.0335914279362254,MA20_EXIT,False,22,3.0,2.0,1,False,False
299900,위지윅스튜디오,2021-11-16,2021-11-22,11550.0,1665,19252868.2471125,17640132.2444655,-1612736.0026470013,-0.08376601252069937,STOP_INTRA,False,6,3.0,2.0,1,True,False
263750,펄어비스,2021-11-16,2021-11-22,138500.0,235,32584934.507124994,29855424.475215,-2729510.031909995,-0.08376601252069918,STOP_INTRA,False,6,3.0,2.0,1,False,False
035900,JYP Ent.,2021-10-26,2021-11-22,53400.0,552,29510702.74152,28344192.8346,-1166509.9069199972,-0.03952836762774813,MA20_EXIT,False,27,3.0,2.0,1,False,False
293490,카카오게임즈,2021-11-16,2021-11-22,108700.0,300,32647506.3915,29912754.96234,-2734751.429159999,-0.08376601252069929,STOP_INTRA,False,6,3.0,2.0,1,False,False
084370,유진테크,2021-11-22,2021-11-24,54800.0,619,33960214.46818,31969673.135189995,-1990541.3329900056,-0.05861392114749748,BEAR_EXIT,False,2,3.0,2.0,1,False,False
112040,위메이드,2021-09-01,2021-11-26,54406.0,576,31373899.235078402,111586863.67776,80212964.44268161,2.5566782069917986,MA20_EXIT,True,86,4.0,3.0,1,False,True
166090,하나머티리얼즈,2021-11-19,2021-12-17,58800.0,483,28433064.720060002,28653777.465075,220712.74501499906,0.007762537988361224,MA20_EXIT,False,28,3.0,2.0,1,True,False
005290,동진쎄미켐,2021-12-30,2022-01-03,51000.0,614,31350015.7971,28723949.981316,-2626065.815784,-0.08376601252069932,STOP_INTRA,False,4,3.0,2.0,1,False,False
063080,컴투스홀딩스,2021-12-28,2022-01-04,218000.0,141,30773353.3107,28195592.211972,-2577761.098728001,-0.08376601252069936,STOP_INTRA,False,7,3.0,2.0,1,False,False
011070,LG이노텍,2021-12-23,2022-01-06,361500.0,85,30762841.234125,28185960.690135,-2576880.543990001,-0.08376601252069936,STOP_INTRA,False,14,3.0,2.0,1,False,False
108320,LX세미콘,2021-12-13,2022-01-07,151500.0,269,40800372.63802499,40794280.829055004,-6091.808969989419,-0.0001493076797125131,MA20_EXIT,False,25,4.0,2.0,2,False,False
140410,메지온,2021-12-29,2022-01-17,72333.0,427,30921714.752578653,28331526.007452656,-2590188.745125998,-0.08376601252069937,STOP_INTRA,False,19,3.0,2.0,1,False,False
105630,한세실업,2022-04-05,2022-04-07,29500.0,988,29179522.2719,26735270.043924,-2444252.227975998,-0.08376601252069926,STOP_INTRA,False,2,3.0,2.0,1,False,False
111770,영원무역,2022-04-05,2022-04-25,52400.0,556,29167908.93016,26724629.5055136,-2443279.4246464,-0.08376601252069932,STOP_INTRA,False,20,3.0,2.0,1,False,False
005070,코스모신소재,2022-04-21,2022-04-25,57491.0,499,28721004.513551347,26315160.489862148,-2405844.0236891992,-0.08376601252069917,STOP_INTRA,False,4,3.0,2.0,1,False,False
047810,한국항공우주,2022-08-08,2022-08-09,61200.0,307,18810009.47826,17234369.988789603,-1575639.4894703962,-0.08376601252069912,STOP_INTRA,False,1,2.0,1.0,1,False,False
005070,코스모신소재,2022-08-10,2022-08-23,62035.0,301,18694011.216130253,17128088.438537788,-1565922.7775924653,-0.08376601252069958,STOP_INTRA,False,13,2.0,1.0,1,False,False
005850,에스엘,2022-08-17,2022-08-24,35600.0,520,18533291.5768,16980831.642528,-1552459.9342719987,-0.08376601252069925,STOP_INTRA,False,7,2.0,1.0,1,False,False
064350,현대로템,2022-08-24,2022-08-31,31400.0,596,18735924.36716,17166490.6920336,-1569433.6751263998,-0.0837660125206993,STOP_INTRA,False,7,2.0,1.0,1,False,False
010130,고려아연,2022-08-31,2022-09-02,672000.0,28,18837641.2224,17259687.131904002,-1577954.0904959962,-0.08376601252069912,STOP_INTRA,False,2,2.0,1.0,1,False,False
047050,포스코인터내셔널,2022-08-19,2022-09-13,26750.0,695,18612632.726187497,17843490.9601875,-769141.7659999989,-0.04132364170694865,MA20_EXIT,False,25,2.0,1.0,1,False,False
079550,LIG디펜스앤에어로스페이스,2022-08-08,2022-09-14,94100.0,200,18841645.823000003,18684753.543,-156892.2800000012,-0.008326888291705534,MA20_EXIT,False,37,2.0,1.0,1,False,False
004990,롯데지주,2022-08-25,2022-09-15,40100.0,467,18748238.514005,18555086.9369025,-193151.57710250095,-0.01030238531253035,MA20_EXIT,False,21,2.0,1.0,1,False,False
012450,한화에어로스페이스,2022-08-08,2022-09-19,70898.0,265,18809578.983695496,20131884.713749498,1322305.7300540023,0.07029959209614432,MA20_EXIT,True,42,2.0,1.0,1,False,True
009830,한화솔루션,2022-08-24,2022-09-20,58015.0,322,18702315.7566245,19343306.355975,640990.5993504971,0.034273327843021444,MA20_EXIT,False,27,2.0,1.0,1,False,False
090460,비에이치,2022-08-31,2022-09-27,31600.0,599,18950170.49926,17767715.0119875,-1182455.487272501,-0.06239814503614496,MA20_EXIT,False,27,2.0,1.0,1,False,False
001570,금양,2022-11-09,2022-11-10,40100.0,452,18146046.69878,16336696.20075,-1809350.4980299994,-0.0997104508802816,STOP_GAP,False,1,2.0,1.0,1,False,False
000670,영풍,2022-11-14,2022-11-28,76327.0,235,17957475.06227675,16453248.981369931,-1504226.0809068196,-0.08376601252069929,STOP_INTRA,False,14,2.0,1.0,1,False,False
003670,포스코퓨처엠,2022-11-14,2022-11-30,226819.0,79,17939310.19395515,16436605.711635595,-1502704.4823195543,-0.08376601252069922,STOP_INTRA,False,16,2.0,1.0,1,False,False
267260,HD현대일렉트릭,2022-11-15,2022-12-02,40800.0,441,18013494.41892,17280206.461035,-733287.9578850009,-0.04070770172803402,MA20_EXIT,False,17,2.0,1.0,1,False,False
032830,삼성생명,2022-11-30,2022-12-05,73400.0,369,27115751.35269,24844372.985372398,-2271378.367317602,-0.08376601252069939,STOP_INTRA,False,5,3.0,2.0,1,False,False
006260,LS,2022-11-22,2022-12-06,71300.0,252,17988265.43514,17537744.97972,-450520.4554199986,-0.025045241690725157,MA20_EXIT,False,14,2.0,1.0,1,False,False
112610,씨에스윈드,2022-11-11,2022-12-07,70800.0,253,17933001.94686,17910044.17785,-22957.76900999993,-0.0012801966496200458,MA20_EXIT,False,26,2.0,1.0,1,False,False
033780,KT&G,2022-11-04,2022-12-20,96200.0,188,18106401.15284,18163494.78354,57093.63069999963,0.0031532290828011652,MA20_EXIT,False,46,2.0,1.0,1,False,False
271560,오리온,2022-11-29,2023-01-05,116000.0,155,18000679.696999997,18467894.743875,467215.0468750037,0.025955411392208153,MA20_EXIT,False,37,2.0,1.0,1,False,False
175330,JB금융지주,2023-01-12,2023-02-02,9220.0,1899,17528917.723316997,18157721.8527495,628804.1294325031,0.03587238752316504,MA20_EXIT,False,21,2.0,1.0,1,False,False
055550,신한지주,2023-01-16,2023-02-03,43800.0,603,26441777.07171,24830482.057605,-1611295.0141050033,-0.06093747064485028,MA20_EXIT,False,18,3.0,2.0,1,False,False
005490,POSCO홀딩스,2023-01-26,2023-02-07,314000.0,85,26720697.5035,25170576.47775,-1550121.02575,-0.05801199708753703,MA20_EXIT,False,12,3.0,2.0,1,False,False
145020,휴젤,2023-02-08,2023-02-10,157400.0,141,22218925.739010002,20357734.9273596,-1861190.8116504028,-0.08376601252069944,STOP_INTRA,False,2,3.0,2.0,1,True,False
023590,다우기술,2023-02-01,2023-02-13,23850.0,1114,26599458.220335,24657892.365059998,-1941565.8552750014,-0.07299268425665509,MA20_EXIT,False,12,3.0,2.0,1,False,False
081660,미스토홀딩스,2023-01-20,2023-02-23,36200.0,736,26673843.676480003,27848857.42584,1175013.7493599989,0.04405115976577766,MA20_EXIT,False,34,3.0,2.0,1,False,False
145720,덴티움,2023-01-19,2023-02-23,108500.0,243,26395824.279825,29098263.224385,2702438.9445600025,0.10238130531220219,MA20_EXIT,True,35,3.0,2.0,1,False,True
007070,GS리테일,2023-02-08,2023-02-28,26171.0,1012,26515513.7825578,25371721.738142997,-1143792.0444148034,-0.0431367105987289,MA20_EXIT,False,20,3.0,2.0,1,False,False
214370,케어젠,2023-02-01,2023-03-02,36000.0,738,26598557.1852,25974599.170229997,-623958.0149700008,-0.023458340639513495,MA20_EXIT,False,29,3.0,2.0,1,False,False
039490,키움증권,2023-02-14,2023-03-02,106000.0,233,24726406.4047,23881787.12718,-844619.2775200009,-0.034158594002541974,MA20_EXIT,False,16,3.0,2.0,1,True,False
066970,엘앤에프,2023-02-28,2023-03-03,262000.0,96,25180928.572800003,24264256.2552,-916672.3176000044,-0.03640343583636458,BEAR_EXIT,False,3,3.0,2.0,1,True,False
005420,코스모화학,2023-03-02,2023-03-10,45557.0,466,21253979.1807343,19315440.748076398,-1938538.4326579012,-0.0912082587534993,STOP_GAP,False,8,3.0,2.0,1,True,False
041510,에스엠,2023-02-08,2023-03-14,98700.0,268,26482023.307739995,30568815.14544,4086791.8377000056,0.15432324751808313,MA20_EXIT,True,34,3.0,2.0,1,False,True
005830,DB손해보험,2023-02-23,2023-03-20,72500.0,390,28307520.491249993,28813804.303049996,506283.81180000305,0.017885134515984828,MA20_EXIT,False,25,3.0,2.0,1,True,False
