date,equity
2020-02-05,96701351.64000095
2020-02-06,97530837.03646326
2020-02-07,97395589.43931931
2020-02-10,97028683.43931931
2020-02-11,97517726.84367672
2020-02-12,96788353.02699411
2020-02-13,96220453.02699411
2020-02-14,96282759.79199412
2020-02-17,96489271.35782512
2020-02-18,95721158.35782512
2020-02-19,95024644.56389871
2020-02-20,96321945.56389871
2020-02-21,94472242.81872812
2020-02-24,91853930.71122262
2020-02-25,92349661.52854511
2020-02-26,91339842.52854511
2020-02-27,90727011.0265451
2020-02-28,90118335.8728964
2020-03-02,90118335.8728964
2020-03-03,90118335.8728964
2020-03-04,90118335.8728964
2020-03-05,90118335.8728964
2020-03-06,90118335.8728964
2020-03-09,90118335.8728964
2020-03-10,90118335.8728964
2020-03-11,90118335.8728964
2020-03-12,90118335.8728964
2020-03-13,90118335.8728964
2020-03-16,90118335.8728964
2020-03-17,90118335.8728964
2020-03-18,90118335.8728964
2020-03-19,90118335.8728964
2020-03-20,90118335.8728964
2020-03-23,90118335.8728964
2020-03-24,90118335.8728964
2020-03-25,90118335.8728964
2020-03-26,90118335.8728964
2020-03-27,90118335.8728964
2020-03-30,90118335.8728964
2020-03-31,90118335.8728964
2020-04-01,90118335.8728964
2020-04-02,90118335.8728964
2020-04-03,90118335.8728964
2020-04-06,90118335.8728964
2020-04-07,90118335.8728964
2020-04-08,90118335.8728964
2020-04-09,90118335.8728964
2020-04-10,90118335.8728964
2020-04-13,90118335.8728964
2020-04-14,90118335.8728964
2020-04-16,90118335.8728964
2020-04-17,90118335.8728964
2020-04-20,90118335.8728964
2020-04-21,90118335.8728964
2020-04-22,90118335.8728964
2020-04-23,90118335.8728964
2020-04-24,90118335.8728964
2020-04-27,90118335.8728964
2020-04-28,90118335.8728964
2020-04-29,90118335.8728964
2020-05-04,90118335.8728964
2020-05-06,90092591.27069275
2020-05-07,90621689.27069275
2020-05-08,90339232.09254645
2020-05-11,90150879.45851624
2020-05-12,90762824.83801624
2020-05-13,91200304.83801624
2020-05-14,92757319.83801624
2020-05-15,92602207.83801624
2020-05-18,92150415.83801624
2020-05-19,92730087.83801624
2020-05-20,93675929.83801624
2020-05-21,95083385.83801624
2020-05-22,96357847.45169479
2020-05-25,98119610.45169479
2020-05-26,97573898.45169479
2020-05-27,97745652.22411714
2020-05-28,97895139.22411714
2020-05-29,97818498.22411714
2020-06-01,100378883.22411714
2020-06-02,99987309.22411714
2020-06-03,96118000.22411714
2020-06-04,97899832.5546137
2020-06-05,98630508.5546137
2020-06-08,98676800.9728857
2020-06-09,99246600.6133095
2020-06-10,100996345.6133095
2020-06-11,102966997.6133095
2020-06-12,105243983.17683823
2020-06-15,101725255.41484474
2020-06-16,105547274.54810035
2020-06-17,104597023.54810035
2020-06-18,105214650.54810035
2020-06-19,105003503.54810035
2020-06-22,104857346.54810035
2020-06-23,105372984.75191763
2020-06-24,105783777.75191763
2020-06-25,104309919.75191763
2020-06-26,102757981.910705
2020-06-29,100969787.14535365
2020-06-30,100236808.7929544
2020-07-01,98196080.7929544
2020-07-02,99125966.6953956
2020-07-03,99410683.96881561
2020-07-06,101297197.30727541
2020-07-07,101841024.30727541
2020-07-08,101254881.30727541
2020-07-09,105364185.30727541
2020-07-10,106108967.30727541
2020-07-13,108513899.30727541
2020-07-14,107664201.30727541
2020-07-15,108007435.02055301
2020-07-16,106610180.65070021
2020-07-17,107323904.2748502
2020-07-20,110502598.4005502
2020-07-21,110822603.36082341
2020-07-22,111135156.66834153
2020-07-23,111664630.66834153
2020-07-24,108014420.66834153
2020-07-27,104594644.66834153
2020-07-28,107033161.08016554
2020-07-29,107557674.0542985
2020-07-30,106316015.1674935
2020-07-31,105604064.02669351
2020-08-03,106724693.67196801
2020-08-04,106323193.67196801
2020-08-05,108254427.286152
2020-08-06,108589652.286152
2020-08-07,109789274.27474552
2020-08-10,110015425.27474552
2020-08-11,109936674.27474552
2020-08-12,106381651.69905633
2020-08-13,107668004.69905633
2020-08-14,106070959.69905633
2020-08-18,100819669.94514105
2020-08-19,102473579.69007353
2020-08-20,99870858.69007353
2020-08-21,101264573.07050703
2020-08-24,101874693.07050703
2020-08-25,103243260.07050703
2020-08-26,103311784.07050703
2020-08-27,104656039.07050703
2020-08-28,108899981.87704249
2020-08-31,113630766.87704249
2020-09-01,112690592.9792524
2020-09-02,119708154.80711597
2020-09-03,119508752.80711597
2020-09-04,122424170.59282883
2020-09-07,121935098.59282883
2020-09-08,118399418.15347882
2020-09-09,116294889.33162482
2020-09-10,115343125.38955197
2020-09-11,114732584.56963196
2020-09-14,115802735.56963196
2020-09-15,114169982.17018697
2020-09-16,115481515.17018697
2020-09-17,114539857.17018697
2020-09-18,115364998.17018697
2020-09-21,113259349.15714437
2020-09-22,108926064.53212923
2020-09-23,108451384.43121997
2020-09-24,107277281.43121997
2020-09-25,105686532.61606497
2020-09-28,105190954.00519304
2020-09-29,105033464.00519304
2020-10-05,105217627.19971804
2020-10-06,104599797.19971804
2020-10-07,105816241.04631804
2020-10-08,109785031.04631804
2020-10-12,109979992.27963904
2020-10-13,110179983.37851344
2020-10-14,110186124.37851344
2020-10-15,109886669.69945338
2020-10-16,106360647.42909378
2020-10-19,104823042.59941259
2020-10-20,107770747.94709748
2020-10-21,108059747.94709748
2020-10-22,107770125.59031248
2020-10-23,105080241.29989709
2020-10-26,107935605.29989709
2020-10-27,105779825.29989709
2020-10-28,107778307.0612471
2020-10-29,107559095.0612471
2020-10-30,106143099.0612471
2020-11-02,107107182.87374789
2020-11-03,108042222.87374789
2020-11-04,107765742.87374789
2020-11-05,110057616.9224069
2020-11-06,109899216.9224069
2020-11-09,113850637.6133437
2020-11-10,111808730.92592505
2020-11-11,114150091.46398905
2020-11-12,114892330.34419355
2020-11-13,112318904.92685904
2020-11-16,117314686.02486268
2020-11-17,113433466.00310236
2020-11-18,113166302.00310236
2020-11-19,111868384.00310236
2020-11-20,112715386.00310236
2020-11-23,115876320.00310236
2020-11-24,114993956.00310236
2020-11-25,113287828.00310236
2020-11-26,114473668.20911017
2020-11-27,115751935.20911017
2020-11-30,115196232.25253016
2020-12-01,117447695.25253016
2020-12-02,118850254.25253016
2020-12-03,121060901.89088997
2020-12-04,121351691.75713168
2020-12-07,122135977.68211168
2020-12-08,116646726.79728335
2020-12-09,118480573.26397274
2020-12-10,119227243.26397274
2020-12-11,119467306.26397274
2020-12-14,118668939.26397274
2020-12-15,119184489.26397274
2020-12-16,119768059.26397274
2020-12-17,119965750.26397274
2020-12-18,120254675.26397274
2020-12-21,119696875.26397274
2020-12-22,116893600.60569274
2020-12-23,117929769.77020805
2020-12-24,118678087.05455685
2020-12-28,120541862.05455685
2020-12-29,122740975.05455685
2020-12-30,123116205.05455685
2021-01-04,127599280.70670564
2021-01-05,129287134.04822019
2021-01-06,129349759.06201062
2021-01-07,131514599.06201062
2021-01-08,136041363.90062022
2021-01-11,133822083.9006202
2021-01-12,133575683.9006202
2021-01-13,134289353.90062022
2021-01-14,135237978.90062022
2021-01-15,132662073.9006202
2021-01-18,131047050.64669405
2021-01-19,134031247.64669405
2021-01-20,138363575.64669406
2021-01-21,139580954.64669406
2021-01-22,137859831.64669406
2021-01-25,142694883.64669406
2021-01-26,143201392.16659406
2021-01-27,141489351.16659406
2021-01-28,137460517.22778904
2021-01-29,132659888.27840306
2021-02-01,133662107.96640307
2021-02-02,134520280.64960566
2021-02-03,137125968.64960566
2021-02-04,136902416.64960566
2021-02-05,137868034.94221067
2021-02-08,133953125.20635857
2021-02-09,132648411.73460856
2021-02-10,138163274.86377656
2021-02-15,138568284.26705256
2021-02-16,139434166.26705256
2021-02-17,140725475.26705256
2021-02-18,138751499.56728405
2021-02-19,140240892.56728405
2021-02-22,135855365.19466206
2021-02-23,135537047.25982735
2021-02-24,128983995.25982735
2021-02-25,134457318.26633692
2021-02-26,132990328.26633693
2021-03-02,133012040.26633693
2021-03-03,136234179.62898695
2021-03-04,137595703.62898695
2021-03-05,138466037.8160294
2021-03-08,134703735.44635898
2021-03-09,130643274.20471457
2021-03-10,129217098.20471457
2021-03-11,129182093.12415937
2021-03-12,129352950.63729936
2021-03-15,129851471.96095636
2021-03-16,131968891.96095636
2021-03-17,132124591.96095636
2021-03-18,132225177.56625637
2021-03-19,134333277.56625637
2021-03-22,135294278.62818137
2021-03-23,133725838.62818137
2021-03-24,136372592.88600135
2021-03-25,137713592.88600135
2021-03-26,144439265.63400137
2021-03-29,138793685.63400137
2021-03-30,135963365.63400137
2021-03-31,137445105.63400137
2021-04-01,135078802.26052135
2021-04-02,134973407.3582842
2021-04-05,136652860.79972774
2021-04-06,137030360.79972774
2021-04-07,138399157.35962906
2021-04-08,138278476.35962906
2021-04-09,139332371.35962906
2021-04-12,139125122.35962906
2021-04-13,139243074.35962906
2021-04-14,139663074.35962906
2021-04-15,140099236.35962906
2021-04-16,147291351.72985306
2021-04-19,150409632.72985306
2021-04-20,152510248.06444308
2021-04-21,152450128.06444308
2021-04-22,154726453.42093483
2021-04-23,156364069.42093483
2021-04-26,160600562.31004962
2021-04-27,159948315.31004962
2021-04-28,158271185.54411963
2021-04-29,155271517.34140813
2021-04-30,154870717.07934633
2021-05-03,153392220.07934633
2021-05-04,150140772.00596732
2021-05-06,156738800.00596732
2021-05-07,159096239.24162734
2021-05-10,162435690.24162734
2021-05-11,163825587.8411337
2021-05-12,163361821.8411337
2021-05-13,158704125.8411337
2021-05-14,157132165.84914473
2021-05-17,155013473.84914473
2021-05-18,156247835.58674368
2021-05-20,155363726.0610521
2021-05-21,152932506.16547692
2021-05-24,155625201.8370769
2021-05-25,157947807.8841458
2021-05-26,157921901.8841458
2021-05-27,158222380.8841458
2021-05-28,157705417.8841458
2021-05-31,156601597.8841458
2021-06-01,156228502.8841458
2021-06-02,158171772.90246016
2021-06-03,159547696.90246016
2021-06-04,159276248.05569667
2021-06-07,169479601.27461463
2021-06-08,162586768.89511412
2021-06-09,163957376.89511412
2021-06-10,159804505.89511412
2021-06-11,158411955.89511412
2021-06-14,156934568.08898926
2021-06-15,158008440.50486925
2021-06-16,158853633.50486925
2021-06-17,161119015.50486925
2021-06-18,165166755.1045779
2021-06-21,165782901.1045779
2021-06-22,168066780.77588165
2021-06-23,170295746.77588165
2021-06-24,168454803.77588165
2021-06-25,166774365.77588165
2021-06-28,166897794.77588165
2021-06-29,169378419.88559413
2021-06-30,170681379.88559413
2021-07-01,170746216.36458454
2021-07-02,171397311.36458454
2021-07-05,170563666.36458454
2021-07-06,168218164.02825955
2021-07-07,168026084.02825955
2021-07-08,168794613.75068206
2021-07-09,167601023.75068206
2021-07-12,167688826.17766705
2021-07-13,170722834.09951532
2021-07-14,170925434.09951532
2021-07-15,171697034.09951532
2021-07-16,169563784.09951532
2021-07-19,167963785.0972603
2021-07-20,162558474.6121231
2021-07-21,161583155.7959781
2021-07-22,162553109.8136831
2021-07-23,161495396.07240492
2021-07-26,159123596.07240492
2021-07-27,156534846.07240492
2021-07-28,154998919.59514493
2021-07-29,153964827.75261492
2021-07-30,154181652.75261492
2021-08-02,152867128.7994149
2021-08-03,151141029.06025332
2021-08-04,151523085.53550333
2021-08-05,150227168.5170333
2021-08-06,151132726.5440833
2021-08-09,151533751.5440833
2021-08-10,149944476.5440833
2021-08-11,148335551.05635297
2021-08-12,145865088.12671298
2021-08-13,145596987.20367295
2021-08-17,144566037.20367295
2021-08-18,142579275.71817416
2021-08-19,142345025.71817416
2021-08-20,142228625.71817416
2021-08-23,142275625.71817416
2021-08-24,142372025.71817416
2021-08-25,142337075.71817416
2021-08-26,142316725.71817416
2021-08-27,142341125.71817416
2021-08-30,142429675.71817416
2021-08-31,142834425.71817416
2021-09-01,142809275.71817416
2021-09-02,142664825.71817416
2021-09-03,142581675.71817416
2021-09-06,142775525.71817416
2021-09-07,142644625.71817416
2021-09-08,142775525.71817416
2021-09-09,142716025.71817416
2021-09-10,142608925.71817416
2021-09-13,142233725.71817416
2021-09-14,142210028.99746916
2021-09-15,142210028.99746916
2021-09-16,142210028.99746916
2021-09-17,142210028.99746916
2021-09-23,142210028.99746916
2021-09-24,142210028.99746916
2021-09-27,142210028.99746916
2021-09-28,142210028.99746916
2021-09-29,142210028.99746916
2021-09-30,142210028.99746916
2021-10-01,142210028.99746916
2021-10-05,142210028.99746916
2021-10-06,142210028.99746916
2021-10-07,142210028.99746916
2021-10-08,142210028.99746916
2021-10-12,142210028.99746916
2021-10-13,142210028.99746916
2021-10-14,142210028.99746916
2021-10-15,142210028.99746916
2021-10-18,142210028.99746916
2021-10-19,142210028.99746916
2021-10-20,142210028.99746916
2021-10-21,142210028.99746916
2021-10-22,142210028.99746916
2021-10-25,142210028.99746916
2021-10-26,142210028.99746916
2021-10-27,142210028.99746916
2021-10-28,142210028.99746916
2021-10-29,142210028.99746916
2021-11-01,142210028.99746916
2021-11-02,142210028.99746916
2021-11-03,142210028.99746916
2021-11-04,142210028.99746916
2021-11-05,142210028.99746916
2021-11-08,142210028.99746916
2021-11-09,142210028.99746916
2021-11-10,142210028.99746916
2021-11-11,142210028.99746916
2021-11-12,142210028.99746916
2021-11-15,142210028.99746916
2021-11-16,142210028.99746916
2021-11-17,142210028.99746916
2021-11-18,142210028.99746916
2021-11-19,142210028.99746916
2021-11-22,142210028.99746916
2021-11-23,142210028.99746916
2021-11-24,142210028.99746916
2021-11-25,142210028.99746916
2021-11-26,142210028.99746916
2021-11-29,142210028.99746916
2021-11-30,142210028.99746916
2021-12-01,142210028.99746916
2021-12-02,142210028.99746916
2021-12-03,142210028.99746916
2021-12-06,142210028.99746916
2021-12-07,142210028.99746916
2021-12-08,142210028.99746916
2021-12-09,142210028.99746916
2021-12-10,142210028.99746916
2021-12-13,142196437.67491916
2021-12-14,142204237.67491916
2021-12-15,142836037.67491916
2021-12-16,142789237.67491916
2021-12-17,142734637.67491916
2021-12-20,142547437.67491916
2021-12-21,142742437.67491916
2021-12-22,142594237.67491916
2021-12-23,143013756.75440416
2021-12-24,142031356.75440416
2021-12-27,141681956.75440416
2021-12-28,142311977.62280416
2021-12-29,143235306.8626206
2021-12-30,145408063.8626206
2022-01-03,144901293.8626206
2022-01-04,141663374.6845566
2022-01-05,139629259.6845566
2022-01-06,138179744.8855486
2022-01-07,140324999.8099586
2022-01-10,136910952.8099586
2022-01-11,136758695.8099586
2022-01-12,137403724.8099586
2022-01-13,137108723.8099586
2022-01-14,137415666.8099586
2022-01-17,136852092.37307787
2022-01-18,136981592.37307787
2022-01-19,136230492.37307787
2022-01-20,136163300.41747788
2022-01-21,136163300.41747788
2022-01-24,136163300.41747788
2022-01-25,136163300.41747788
2022-01-26,136163300.41747788
2022-01-27,136163300.41747788
2022-01-28,136163300.41747788
2022-02-03,136163300.41747788
2022-02-04,136163300.41747788
2022-02-07,136163300.41747788
2022-02-08,136163300.41747788
2022-02-09,136163300.41747788
2022-02-10,136163300.41747788
2022-02-11,136163300.41747788
2022-02-14,136163300.41747788
2022-02-15,136163300.41747788
2022-02-16,136163300.41747788
2022-02-17,136163300.41747788
2022-02-18,136163300.41747788
2022-02-21,136163300.41747788
2022-02-22,136163300.41747788
2022-02-23,136163300.41747788
2022-02-24,136163300.41747788
2022-02-25,136163300.41747788
2022-02-28,136163300.41747788
2022-03-02,136163300.41747788
2022-03-03,136163300.41747788
2022-03-04,136163300.41747788
2022-03-07,136163300.41747788
2022-03-08,136163300.41747788
2022-03-10,136163300.41747788
2022-03-11,136163300.41747788
2022-03-14,136163300.41747788
2022-03-15,136163300.41747788
2022-03-16,136163300.41747788
2022-03-17,136163300.41747788
2022-03-18,136163300.41747788
2022-03-21,136163300.41747788
2022-03-22,136163300.41747788
2022-03-23,136163300.41747788
2022-03-24,136163300.41747788
2022-03-25,136163300.41747788
2022-03-28,136163300.41747788
2022-03-29,136163300.41747788
2022-03-30,136163300.41747788
2022-03-31,136163300.41747788
2022-04-01,136163300.41747788
2022-04-04,136163300.41747788
2022-04-05,136137253.66051787
2022-04-06,135263653.66051787
2022-04-07,134833089.79094988
2022-04-08,134789889.79094988
2022-04-11,134789889.79094988
2022-04-12,134746689.79094988
2022-04-13,134876289.79094988
2022-04-14,134854689.79094988
2022-04-15,134541489.79094988
2022-04-18,134681889.79094988
2022-04-19,134681889.79094988
2022-04-20,134573889.79094988
2022-04-21,134636661.87586176
2022-04-22,134713291.87586176
2022-04-25,133328781.80105306
2022-04-26,133328781.80105306
2022-04-27,133328781.80105306
2022-04-28,133328781.80105306
2022-04-29,133328781.80105306
2022-05-02,133328781.80105306
2022-05-03,133328781.80105306
2022-05-04,133328781.80105306
2022-05-06,133328781.80105306
2022-05-09,133328781.80105306
2022-05-10,133328781.80105306
2022-05-11,133328781.80105306
2022-05-12,133328781.80105306
2022-05-13,133328781.80105306
2022-05-16,133328781.80105306
2022-05-17,133328781.80105306
2022-05-18,133328781.80105306
2022-05-19,133328781.80105306
2022-05-20,133328781.80105306
2022-05-23,133328781.80105306
2022-05-24,133328781.80105306
2022-05-25,133328781.80105306
2022-05-26,133328781.80105306
2022-05-27,133328781.80105306
2022-05-30,133328781.80105306
2022-05-31,133328781.80105306
2022-06-02,133328781.80105306
2022-06-03,133328781.80105306
2022-06-07,133328781.80105306
2022-06-08,133328781.80105306
2022-06-09,133328781.80105306
2022-06-10,133328781.80105306
2022-06-13,133328781.80105306
2022-06-14,133328781.80105306
2022-06-15,133328781.80105306
2022-06-16,133328781.80105306
2022-06-17,133328781.80105306
2022-06-20,133328781.80105306
2022-06-21,133328781.80105306
2022-06-22,133328781.80105306
2022-06-23,133328781.80105306
2022-06-24,133328781.80105306
2022-06-27,133328781.80105306
2022-06-28,133328781.80105306
2022-06-29,133328781.80105306
2022-06-30,133328781.80105306
2022-07-01,133328781.80105306
2022-07-04,133328781.80105306
2022-07-05,133328781.80105306
2022-07-06,133328781.80105306
2022-07-07,133328781.80105306
2022-07-08,133328781.80105306
2022-07-11,133328781.80105306
2022-07-12,133328781.80105306
2022-07-13,133328781.80105306
2022-07-14,133328781.80105306
2022-07-15,133328781.80105306
2022-07-18,133328781.80105306
2022-07-19,133328781.80105306
2022-07-20,133328781.80105306
2022-07-21,133328781.80105306
2022-07-22,133328781.80105306
2022-07-25,133328781.80105306
2022-07-26,133328781.80105306
2022-07-27,133328781.80105306
2022-07-28,133328781.80105306
2022-07-29,133328781.80105306
2022-08-01,133328781.80105306
2022-08-02,133328781.80105306
2022-08-03,133328781.80105306
2022-08-04,133328781.80105306
2022-08-05,133328781.80105306
2022-08-08,133290657.79280487
2022-08-09,132356030.14450167
2022-08-10,132384429.27322242
2022-08-11,131841261.27322242
2022-08-12,131258286.27322242
2022-08-16,131566569.27322242
2022-08-17,131152651.99918242
2022-08-18,131977492.99918242
2022-08-19,131642625.49556991
2022-08-22,131655251.49556991
2022-08-23,132350162.34480974
2022-08-24,132484202.46339065
2022-08-25,132529197.18426564
2022-08-26,133910133.18426564
2022-08-29,133726025.18426564
2022-08-30,133138950.49974065
2022-08-31,133632480.43125224
2022-09-01,131818560.43125224
2022-09-02,130906532.30125925
2022-09-05,131852588.30125925
2022-09-06,133194124.24243799
2022-09-07,131668224.24243799
2022-09-08,131799174.24243799
2022-09-13,130432186.1168505
2022-09-14,129958426.93950549
2022-09-15,130354529.996568
2022-09-16,129165339.996568
2022-09-19,128694631.387181
2022-09-20,129028453.584806
2022-09-21,128905253.584806
2022-09-22,128975653.584806
2022-09-23,128711653.584806
2022-09-26,128166053.584806
2022-09-27,128152781.605206
2022-09-28,128152781.605206
2022-09-29,128152781.605206
2022-09-30,128152781.605206
2022-10-04,128152781.605206
2022-10-05,128152781.605206
2022-10-06,128152781.605206
2022-10-07,128152781.605206
2022-10-11,128152781.605206
2022-10-12,128152781.605206
2022-10-13,128152781.605206
2022-10-14,128152781.605206
2022-10-17,128152781.605206
2022-10-18,128152781.605206
2022-10-19,128152781.605206
2022-10-20,128152781.605206
2022-10-21,128152781.605206
2022-10-24,128152781.605206
2022-10-25,128152781.605206
2022-10-26,128152781.605206
2022-10-27,128152781.605206
2022-10-28,128152781.605206
2022-10-31,128152781.605206
2022-11-01,128152781.605206
2022-11-02,128152781.605206
2022-11-03,128152781.605206
2022-11-04,128140610.717906
2022-11-07,127986610.717906
2022-11-08,127865610.717906
2022-11-09,127930388.648931
2022-11-10,126881818.94361849
2022-11-11,126671767.2118585
2022-11-14,126558452.2468385
2022-11-15,127170210.3817585
2022-11-16,128255650.3817585
2022-11-17,127666706.3817585
2022-11-18,127169140.3817585
2022-11-21,126630792.3817585
2022-11-22,126838441.5388985
2022-11-23,127780833.5388985
2022-11-24,127957465.5388985
2022-11-25,128359831.5388985
2022-11-28,127437607.45136255
2022-11-29,127526390.46796255
2022-11-30,127548903.6492977
2022-12-01,125851387.2206077
2022-12-02,125282729.9040727
2022-12-05,124839544.97153509
2022-12-06,123169890.4358151
2022-12-07,123616012.32641509
2022-12-08,123022185.9434799
2022-12-09,122973885.9434799
2022-12-12,123201435.9434799
2022-12-13,122739185.9434799
2022-12-14,123339535.9434799
2022-12-15,123131085.9434799
2022-12-16,122944885.9434799
2022-12-19,122753435.9434799
2022-12-20,122614112.67852989
2022-12-21,123708062.67852989
2022-12-22,123683362.67852989
2022-12-23,123517612.67852989
2022-12-26,123706762.67852989
2022-12-27,124339212.67852989
2022-12-28,123663862.67852989
2022-12-29,123569055.68199238
2023-01-02,123341555.68199238
2023-01-03,123068555.68199238
2023-01-04,122659055.68199238
2023-01-05,122763497.11226737
2023-01-06,122763497.11226737
2023-01-09,122763497.11226737
2023-01-10,122763497.11226737
2023-01-11,122763497.11226737
2023-01-12,122751747.45590338
2023-01-13,123194262.85909088
2023-01-16,122943855.11828089
2023-01-17,123335935.11828089
2023-01-18,123012385.11828089
2023-01-19,123574654.73843089
2023-01-20,124538997.00545089
2023-01-25,125130227.00545089
2023-01-26,124698500.79755089
2023-01-27,126007700.79755089
2023-01-30,124823170.79755089
2023-01-31,125980270.79755089
2023-02-01,125900564.7460784
2023-02-02,124792908.2921919
2023-02-03,125798419.5018469
2023-02-06,124362969.5018469
2023-02-07,125072584.0239794
2023-02-08,125287293.85112634
2023-02-09,127440323.85112634
2023-02-10,129178237.85112634
2023-02-13,130430028.46923634
2023-02-14,131396410.76252034
2023-02-15,132056438.42842424
2023-02-16,135428766.42842424
2023-02-17,133837284.42842424
2023-02-20,134418728.42842424
2023-02-21,134594212.42842424
2023-02-22,132808645.03144425
2023-02-23,134753532.52681425
2023-02-24,132944471.52681425
2023-02-27,135934713.52681425
2023-02-28,136698597.342516
2023-03-02,135263219.86129242
2023-03-03,137875021.86129242
2023-03-06,138738848.86129242
2023-03-07,142026779.39855984
2023-03-08,147466046.03570986
2023-03-09,142661238.96946234
2023-03-10,140562897.60212272
2023-03-13,139451125.60212272
2023-03-14,138681103.30655274
2023-03-15,146790491.30655274
2023-03-16,145425159.30655274
2023-03-17,142833015.30655274
2023-03-20,143255324.53686774
2023-03-21,147388884.53686774
2023-03-22,149278725.57968014
2023-03-23,151353906.75849015
2023-03-24,152032844.60065013
2023-03-27,153279833.60065013
2023-03-28,151904466.22233015
2023-03-29,158335001.22233015
2023-03-30,159002558.1905414
2023-03-31,162511798.1905414
2023-04-03,168771042.1905414
2023-04-04,163855638.1905414
2023-04-05,169491958.1905414
2023-04-06,170140716.1905414
2023-04-07,176887716.79385132
2023-04-10,190162407.49221313
2023-04-11,190100097.65245312
2023-04-12,173658225.65245312
2023-04-13,171621230.5593928
2023-04-14,174414505.94988582
2023-04-17,183431573.94988582
2023-04-18,187902887.94988582
2023-04-19,186285883.94988582
2023-04-20,183898803.57120383
2023-04-21,176588103.57120383
2023-04-24,176651408.6055938
2023-04-25,174766077.45969433
2023-04-26,167915113.29084432
2023-04-27,176508521.4726043
2023-04-28,175093106.2140493
2023-05-02,177558084.3244272
2023-05-03,173592422.3244272
2023-05-04,173210444.3244272
2023-05-08,169954711.3308261
2023-05-09,167558753.9129517
2023-05-10,166877364.8664517
2023-05-11,166970664.8664517
2023-05-12,164162964.8664517
2023-05-15,168367451.66454172
2023-05-16,164574823.0263517
2023-05-17,165078228.5178242
2023-05-18,167523728.5178242
2023-05-19,167730203.5178242
2023-05-22,168316978.5178242
2023-05-23,169486578.5178242
2023-05-24,169566128.5178242
2023-05-25,168162353.5178242
2023-05-26,167018437.1234542
2023-05-30,167106003.2959742
2023-05-31,165839037.17704922
2023-06-01,166782457.96984893
2023-06-02,167624003.96984893
2023-06-05,169157619.96984893
2023-06-07,166214111.96984893
2023-06-08,167381473.03709394
2023-06-09,166805293.03709394
2023-06-12,165226413.03709394
2023-06-13,165799189.03709394
2023-06-14,165394571.03709394
2023-06-15,164173353.18078864
2023-06-16,164625903.18078864
2023-06-19,164804612.96082842
2023-06-20,166883298.96082842
2023-06-21,162199576.96082842
2023-06-22,162098810.1487384
2023-06-23,160030354.1487384
2023-06-26,160363113.2495084
2023-06-27,160163464.58376342
2023-06-28,158567650.58376342
2023-06-29,156265044.083276
2023-06-30,158024776.844051
2023-07-03,157670526.844051
2023-07-04,161120226.844051
2023-07-05,161728713.8785816
2023-07-06,158884413.8785816
2023-07-07,157935026.10438412
2023-07-10,154220245.40092152
2023-07-11,155506161.537387
2023-07-12,157450876.8362944
2023-07-13,162213720.86214292
2023-07-14,167339470.86214292
2023-07-17,164823515.04410362
2023-07-18,165509115.04410362
2023-07-19,164908665.04410362
2023-07-20,169170415.04410362
2023-07-21,174510315.04410362
2023-07-24,186913432.26692164
2023-07-25,192622733.69629282
2023-07-26,192636624.7952093
2023-07-27,174334901.09918728
2023-07-28,188462001.09918728
2023-07-31,197890651.09918728
2023-08-01,194906651.09918728
2023-08-02,190151384.31296816
2023-08-03,189090089.4816332
2023-08-04,188003128.45313036
2023-08-07,180347208.45313036
2023-08-08,186358445.23233038
2023-08-09,186433925.98579636
2023-08-10,191629205.98579636
2023-08-11,188591792.93370998
2023-08-14,190541429.00730997
2023-08-16,186424542.71732998
2023-08-17,185947286.23592037
2023-08-18,182684756.23592037
2023-08-21,183185427.84006035
2023-08-22,183796282.05734038
2023-08-23,184796132.05734038
2023-08-24,185216002.05734038
2023-08-25,185666922.05734038
2023-08-28,186814092.05734038
2023-08-29,187047862.05734038
2023-08-30,187477102.05734038
2023-08-31,187963792.05734038
2023-09-01,187489002.05734038
2023-09-04,187128095.00613064
2023-09-05,186266066.11437064
2023-09-06,186811661.11437064
2023-09-07,188422371.11437064
2023-09-08,190819412.99112713
2023-09-11,190314214.75653833
2023-09-12,184558679.75653833
2023-09-13,179660259.21730894
2023-09-14,180965359.21730894
2023-09-15,179690022.76806995
2023-09-18,176964945.83565795
2023-09-19,177671850.83565795
2023-09-20,179279390.83565795
2023-09-21,176758415.83565795
2023-09-22,176073068.91865796
2023-09-25,175132143.91865796
2023-09-26,170327357.72356117
2023-09-27,169279454.32240617
2023-10-04,169025414.32240617
2023-10-05,169251511.01176816
2023-10-06,168838111.01176816
2023-10-10,168774511.01176816
2023-10-11,168913019.06473815
2023-10-12,168913019.06473815
2023-10-13,168913019.06473815
2023-10-16,168913019.06473815
2023-10-17,168913019.06473815
2023-10-18,168913019.06473815
2023-10-19,168913019.06473815
2023-10-20,168913019.06473815
2023-10-23,168913019.06473815
2023-10-24,168913019.06473815
2023-10-25,168913019.06473815
2023-10-26,168913019.06473815
2023-10-27,168913019.06473815
2023-10-30,168913019.06473815
2023-10-31,168913019.06473815
2023-11-01,168913019.06473815
2023-11-02,168913019.06473815
2023-11-03,168913019.06473815
2023-11-06,168792003.41014618
2023-11-07,167952443.41014618
2023-11-08,167467743.41014618
2023-11-09,166232063.41014618
2023-11-10,165828984.8046839
2023-11-13,167008184.8046839
2023-11-14,168266384.8046839
2023-11-15,170729484.8046839
2023-11-16,170076084.8046839
